12,12,12,13,31,36;2,2,1,3,0,3;0.3,3.0,4.5,5.2,1.5,1.2;0
12,12,12,13,36,39;3,3,1,3,0,2;0.3,2.1,5.3,4.0,1.5,3.6;0
12,12,12,19,36,39;3,2,1,2,0,2;0.3,3.0,5.3,2.1,1.5,3.6;0
12,12,12,21,36,39;3,2,1,3,0,2;0.3,2.1,5.3,3.0,1.5,3.6;0
12,12,12,22,33,36;3,3,3,3,0,0;0.3,2.1,3.6,5.4,4.0,1.5;0
12,12,12,29,32,36;2,0,2,0,2,3;0.3,1.5,3.0,3.7,5.2,1.2;0
12,12,13,13,33,36;2,1,1,3,0,3;3.0,4.5,0.3,5.2,2.4,1.2;0
12,12,13,13,34,36;3,1,2,3,0,3;0.3,5.3,3.6,4.0,2.1,1.5;0
12,12,13,13,36,39;3,1,2,3,3,2;2.1,5.3,3.6,4.0,1.5,0.3;0
12,12,13,14,32,36;2,2,3,1,1,3;0.3,3.0,5.2,1.5,2.6,1.2;0
12,12,13,18,31,32;3,1,3,1,0,3;0.3,4.5,5.2,2.2,1.5,2.1;0
12,12,13,18,32,32;3,1,3,2,0,1;2.1,5.3,4.0,2.3,0.3,2.6;0
12,12,13,19,31,35;3,1,3,1,0,2;0.3,4.5,5.2,2.1,1.5,3.0;0
12,12,13,19,32,35;3,1,3,2,1,3;2.1,5.3,4.0,1.4,2.6,0.3;0
12,12,13,19,36,39;0,2,3,0,3,1;2.6,3.0,5.2,2.5,1.2,0.3;0
12,12,13,20,32,35;3,1,3,3,0,2;2.1,5.3,4.0,2.3,0.3,3.5;0
12,12,13,20,32,36;3,1,2,2,3,3;0.3,5.3,3.6,2.2,2.1,1.5;0
12,12,13,20,36,39;3,1,0,0,0,2;0.3,5.3,2.1,2.2,1.5,3.6;0
12,12,13,21,32,36;2,2,3,2,1,3;0.3,3.0,5.2,3.7,1.5,1.2;0
12,12,13,21,33,36;3,3,2,2,0,0;0.3,2.1,3.6,4.5,4.0,1.5;0
12,12,13,21,35,35;3,1,3,1,3,2;2.1,5.3,4.0,1.4,0.3,3.5;0
12,12,13,21,36,39;2,1,2,3,3,2;2.1,5.3,3.6,3.0,1.5,0.3;0
12,12,13,24,31,32;2,1,3,0,0,3;0.3,4.5,5.2,1.2,1.5,2.1;0
12,12,13,24,32,36;2,2,2,0,2,3;0.3,3.0,3.6,1.5,5.2,1.2;0
12,12,13,24,32,39;3,1,3,1,0,2;2.1,5.3,4.0,2.3,0.3,3.6;0
12,12,13,25,30,31;2,1,3,0,0,0;3.0,4.5,5.2,1.2,0.3,1.5;0
12,12,13,25,31,39;3,1,3,3,0,1;0.3,4.5,5.2,2.1,1.5,3.0;0
12,12,13,25,32,34;3,1,3,0,1,0;0.3,5.3,4.0,1.5,2.6,2.1;0
12,12,13,25,32,39;3,1,3,0,1,2;2.1,5.3,4.0,1.5,2.6,0.3;0
12,12,13,26,31,39;2,1,3,0,0,1;0.3,4.5,5.2,1.2,1.5,3.0;0
12,12,13,26,34,39;3,1,3,0,0,2;0.3,5.3,4.0,1.5,2.1,3.6;0
12,12,13,26,39,39;3,1,3,0,2,2;2.1,5.3,4.0,1.5,0.3,3.6;0
12,12,13,27,32,33;2,1,3,2,0,0;3.0,4.5,5.2,2.1,0.3,2.4;0
12,12,13,27,32,36;3,2,2,2,2,3;0.3,3.0,3.6,2.1,5.2,1.5;0
12,12,13,28,31,39;2,1,3,0,0,0;0.3,4.5,5.2,3.0,1.5,1.2;0
12,12,13,28,32,33;1,1,3,0,0,0;2.1,4.5,5.2,3.0,0.3,2.4;0
12,12,13,28,32,36;3,1,2,0,2,3;0.3,2.1,3.6,3.0,5.2,1.5;0
12,12,13,28,34,35;3,1,3,2,0,2;0.3,5.3,4.0,1.5,2.1,3.5;0
12,12,13,28,35,39;3,1,3,2,2,2;2.1,5.3,4.0,1.5,3.5,0.3;0
12,12,13,28,39,39;3,1,3,1,1,2;2.1,5.3,4.0,0.3,1.4,3.6;0
12,12,13,29,30,31;0,1,3,0,0,3;1.5,5.3,4.0,3.7,0.3,1.2;0
12,12,13,29,31,35;2,1,3,2,0,2;0.3,4.5,5.2,1.2,1.5,3.0;0
12,12,13,29,34,39;3,1,3,0,0,3;0.3,5.3,4.0,3.7,2.1,1.5;0
12,12,13,29,35,39;3,1,3,3,3,2;2.1,5.3,4.0,1.4,0.3,3.6;0
12,12,13,29,39,39;3,1,3,0,2,3;2.1,5.3,4.0,3.7,0.3,1.5;0
12,12,14,29,30,32;0,1,1,0,0,3;1.5,5.3,1.2,3.7,0.3,2.1;0
12,12,16,22,31,35;0,2,2,2,3,0;0.4,3.0,4.6,3.2,0.3,2.6;0
12,12,16,28,31,35;0,1,2,2,3,0;0.4,3.0,4.6,4.2,0.3,2.6;0
12,12,18,19,32,32;2,1,2,2,0,1;3.0,5.3,2.3,2.1,0.3,2.6;0
12,12,18,21,32,32;2,1,2,3,0,1;2.1,5.3,2.3,3.0,0.3,2.6;0
12,12,18,22,32,33;3,0,2,3,0,0;2.1,2.6,2.3,5.4,0.3,4.0;0
12,12,18,29,32,32;3,0,1,0,3,2;0.3,1.5,2.2,3.7,2.1,5.2;0
12,12,19,19,32,35;2,1,2,2,1,3;3.0,5.3,1.4,2.1,2.6,0.3;0
12,12,19,20,32,35;2,1,2,3,0,2;3.0,5.3,2.1,2.3,0.3,3.5;0
12,12,19,21,32,35;2,1,2,3,1,3;2.1,5.3,1.4,3.0,2.6,0.3;0
12,12,19,21,35,35;2,1,2,1,3,2;3.0,5.3,2.1,1.4,0.3,3.5;0
12,12,19,22,32,36;3,3,0,3,3,0;0.3,3.6,2.2,5.4,2.1,1.5;0
12,12,19,22,33,35;3,0,2,3,0,3;2.1,2.6,1.4,5.4,4.0,0.3;0
12,12,19,24,32,39;2,1,2,1,0,2;3.0,5.3,2.1,2.3,0.3,3.6;0
12,12,19,25,32,39;2,1,2,0,1,2;3.0,5.3,2.1,1.5,2.6,0.3;0
12,12,19,26,39,39;2,1,2,0,2,2;3.0,5.3,2.1,1.5,0.3,3.6;0
12,12,19,28,35,39;2,1,2,2,2,2;3.0,5.3,2.1,1.5,3.5,0.3;0
12,12,19,28,39,39;2,1,2,1,1,2;3.0,5.3,2.1,0.3,1.4,3.6;0
12,12,19,29,32,35;3,0,1,0,2,2;0.3,1.5,2.1,3.7,5.2,3.0;0
12,12,19,29,35,39;2,1,2,3,3,2;3.0,5.3,2.1,1.4,0.3,3.6;0
12,12,19,29,39,39;2,1,2,0,2,3;3.0,5.3,2.1,3.7,0.3,1.5;0
12,12,20,21,32,35;2,1,3,3,0,2;2.1,5.3,2.3,3.0,0.3,3.5;0
12,12,20,25,32,32;3,1,2,0,3,1;0.3,5.3,2.2,1.5,2.1,2.6;0
12,12,20,26,32,39;3,1,2,0,3,2;0.3,5.3,2.2,1.5,2.1,3.6;0
12,12,20,28,32,35;3,1,2,2,3,2;0.3,5.3,2.2,1.5,2.1,3.5;0
12,12,20,29,32,39;3,1,2,0,3,3;0.3,5.3,2.2,3.7,2.1,1.5;0
12,12,21,21,35,35;2,1,1,3,3,2;2.1,5.3,1.4,3.0,0.3,3.5;0
12,12,21,24,32,39;2,1,3,1,0,2;2.1,5.3,3.0,2.3,0.3,3.6;0
12,12,21,25,31,34;3,2,3,3,0,0;0.3,3.0,4.2,2.1,1.5,4.5;0
12,12,21,25,32,39;2,1,3,0,1,2;2.1,5.3,3.0,1.5,2.6,0.3;0
12,12,21,26,31,34;2,2,3,0,0,0;0.3,3.0,4.2,1.2,1.5,4.5;0
12,12,21,26,39,39;2,1,3,0,2,2;2.1,5.3,3.0,1.5,0.3,3.6;0
12,12,21,27,32,33;3,3,2,3,1,0;0.3,2.1,4.5,1.5,2.6,4.0;0
12,12,21,28,32,33;2,3,2,1,1,0;1.4,2.1,4.5,0.3,2.6,4.0;0
12,12,21,28,32,36;2,2,3,0,2,3;0.3,3.0,1.5,3.5,5.2,1.2;0
