5,5,12,12,33,33;1,1,2,0,1,1;1.3,3.4,0.1,5.5,1.6,3.2;1
5,6,12,13,31,33;1,0,0,0,1,1;3.4,0.1,5.5,1.3,4.1,1.6;0
5,6,12,13,32,33;1,0,0,2,3,1;3.4,0.1,5.5,4.1,1.3,1.6;0
5,6,12,25,33,33;1,0,0,0,1,1;3.4,0.1,5.5,1.3,1.6,3.2;0
5,7,12,12,31,33;1,3,2,0,1,1;3.4,1.3,0.1,5.5,4.1,1.6;0
5,8,12,13,33,33;1,0,2,3,1,1;1.3,3.4,0.1,6.4,1.6,3.2;0
5,11,12,13,30,33;1,3,2,3,0,1;1.3,1.6,0.1,6.4,3.4,3.2;0
5,11,12,13,33,39;1,3,2,2,1,3;1.3,1.6,0.1,3.4,3.2,5.5;0
5,12,12,13,13,33;1,2,0,0,3,1;1.3,0.1,3.4,1.6,6.4,3.2;0
5,12,12,13,24,33;1,2,0,0,0,1;1.3,0.1,5.5,1.6,3.4,3.2;0
6,6,6,10,10,13,13;0,0,0,1,1,0,2;0.1,3.3,6.5,1.3,4.5,1.6,4.1;1
6,6,6,10,11,13,23;0,0,0,1,3,2,2;0.1,3.3,6.5,1.3,1.6,4.1,3.5;0
6,6,6,11,11,23,23;0,0,0,3,1,0,2;0.1,3.3,6.5,1.6,4.1,1.3,3.5;1
6,6,7,10,11,11,31;0,0,2,1,3,1,1;0.1,6.5,3.3,1.3,1.6,4.4,4.1;0
6,6,7,10,11,13,13;0,0,3,1,3,2,3;0.1,3.3,3.5,1.3,1.6,4.1,6.4;0
6,6,7,10,11,13,29;0,0,2,1,3,2,3;0.1,6.5,3.3,1.3,1.6,4.1,4.3;0
6,6,7,11,11,13,23;0,0,3,3,1,3,0;0.1,3.3,3.5,1.6,4.1,6.4,1.3;0
6,6,7,11,11,23,29;0,0,0,3,1,2,1;0.1,6.5,3.2,1.6,4.1,3.5,1.3;0
6,6,8,8,11,11,33;0,0,2,2,3,3,1;0.1,6.5,3.4,4.3,1.3,1.6,3.2;0
6,6,8,8,11,13,13;0,0,2,2,3,0,2;0.1,6.5,3.4,4.3,1.6,1.3,4.1;0
6,6,8,10,11,13,13;0,0,1,1,3,2,3;0.1,4.4,3.3,1.3,1.6,4.1,6.4;0
6,6,8,10,11,13,18;0,0,2,1,3,2,2;0.1,6.5,4.3,1.3,1.6,4.1,3.3;0
6,6,8,10,11,13,22;0,0,2,1,3,2,0;0.1,6.5,3.4,1.3,1.6,4.1,3.3;0
6,6,8,11,11,13,18;0,0,0,3,1,3,0;0.1,4.4,2.2,1.6,4.1,6.4,1.3;0
6,6,8,11,11,13,23;0,0,1,3,1,3,0;0.1,4.4,3.3,1.6,4.1,6.4,1.3;0
6,6,8,11,11,18,23;0,0,0,3,1,0,2;0.1,6.5,1.3,1.6,4.1,2.2,3.5;0
6,6,8,11,11,22,23;0,0,0,3,1,2,2;0.1,6.5,2.2,1.6,4.1,1.3,3.5;0
6,6,9,10,11,11,33;0,0,0,1,3,3,1;0.1,6.5,3.4,4.5,1.3,1.6,3.2;0
6,6,9,10,11,13,13;0,0,0,1,3,0,2;0.1,6.5,3.4,4.5,1.6,1.3,4.1;0
6,6,10,10,11,11,31;0,0,1,1,3,2,1;0.1,6.5,1.3,4.5,1.6,3.3,4.1;0
6,6,10,10,11,11,34;0,0,1,1,3,1,0;0.1,6.5,1.3,4.5,1.6,4.1,3.3;1
6,6,10,10,11,12,13;0,0,1,1,3,1,2;0.1,6.5,1.3,4.5,1.6,3.3,4.1;0
6,6,10,11,11,12,23;0,0,1,3,1,3,2;0.1,6.5,1.3,1.6,4.1,3.3,3.5;0
6,6,10,11,11,13,15;0,0,1,3,1,2,0;0.1,6.5,1.3,1.6,4.4,4.1,3.3;0
6,6,10,11,11,13,22;0,0,1,3,1,3,3;0.1,4.4,1.3,1.6,4.1,6.4,3.3;0
6,6,10,11,11,18,18;0,0,1,3,1,2,2;0.1,6.5,1.3,1.6,4.1,3.3,4.2;0
6,6,11,11,11,15,23;0,0,3,3,1,2,2;0.1,6.5,1.3,1.6,4.1,3.2,3.5;0
6,6,13,13,31,31;0,0,0,3,3,1;0.1,4.4,1.3,6.4,1.6,4.1;0
6,6,13,13,31,32;0,0,2,3,3,3;0.1,4.4,4.1,6.4,1.6,1.3;0
6,6,13,13,32,32;0,0,0,2,3,1;0.1,6.5,1.6,4.1,1.3,3.4;1
6,6,13,25,31,33;0,0,3,0,3,1;0.1,4.4,6.4,1.3,1.6,3.2;0
6,6,13,25,32,33;0,0,2,2,3,1;0.1,6.5,4.1,3.4,1.3,1.6;0
6,6,25,25,33,33;0,0,0,2,1,1;0.1,6.5,1.3,3.4,1.6,3.2;1
6,6,29,29,33,33;0,0,1,3,1,1;0.1,6.5,1.3,4.3,1.6,3.2;1
6,7,7,10,11,11,39;0,2,2,1,3,1,3;0.1,3.3,4.2,1.3,1.6,4.1,5.5;0
6,7,7,11,11,13,13;0,1,3,3,1,1,3;3.3,2.2,3.5,1.6,4.1,0.1,6.4;1
6,7,7,11,11,13,29;0,0,3,3,1,3,1;0.1,3.2,3.5,1.6,4.1,6.4,1.3;0
6,7,8,8,11,12,13;0,3,2,2,3,2,2;6.5,1.3,3.4,4.3,1.6,0.1,4.1;0
6,7,8,10,11,12,13;0,1,1,1,3,0,2;0.1,4.4,3.3,1.3,1.6,5.5,4.1;0
6,7,8,11,11,12,18;0,1,0,3,1,0,0;0.1,4.4,2.2,1.6,4.1,5.5,1.3;0
6,7,8,11,11,12,23;0,0,0,3,1,2,2;6.5,3.2,1.3,1.6,4.1,0.1,3.5;0
6,7,8,11,11,13,13;0,0,0,3,1,1,3;4.4,2.3,2.2,1.6,4.1,0.1,6.4;0
6,7,8,11,11,13,18;0,3,0,3,1,3,0;0.1,3.5,1.3,1.6,4.1,6.4,2.2;0
6,7,8,11,11,13,22;0,3,0,3,1,3,2;0.1,3.5,2.2,1.6,4.1,6.4,1.3;0
6,7,9,10,11,12,13;0,3,0,1,3,2,2;6.5,1.3,3.4,4.5,1.6,0.1,4.1;0
6,7,10,10,11,13,13;0,2,1,0,3,2,3;0.1,3.3,1.3,4.3,1.6,4.1,6.4;0
6,7,10,11,11,12,13;0,3,1,3,1,3,3;0.1,3.5,1.3,1.6,4.1,3.3,6.4;0
6,7,10,11,11,12,18;0,2,1,3,1,0,2;0.1,3.3,1.3,1.6,4.1,5.5,4.2;0
6,7,10,11,11,12,22;0,1,1,3,1,0,3;0.1,4.4,1.3,1.6,4.1,5.5,3.3;0
6,7,10,11,11,13,18;0,2,1,3,1,3,2;0.1,4.2,1.3,1.6,4.1,6.4,3.3;0
6,7,10,11,11,13,23;0,0,0,3,1,1,2;6.5,3.2,2.2,1.6,4.1,0.1,3.5;0
6,7,11,11,11,13,15;0,3,3,3,1,3,2;0.1,3.5,1.3,1.6,4.1,6.4,3.2;0
6,7,12,13,31,31;0,3,2,3,3,1;4.4,1.3,0.1,6.4,1.6,4.1;0
6,7,12,13,31,32;0,3,2,0,1,1;6.5,1.3,0.1,1.6,4.1,3.4;0
6,7,12,25,31,33;0,3,2,2,1,1;6.5,1.3,0.1,3.4,4.1,1.6;0
6,8,8,10,11,11,39;0,0,0,1,3,1,3;0.1,1.3,2.2,3.5,1.6,4.1,5.5;0
6,8,8,11,11,12,23;0,0,0,3,1,0,0;0.1,1.3,2.2,1.6,4.1,5.5,3.5;0
6,8,8,11,11,13,13;0,0,0,3,1,0,3;0.1,1.3,2.2,1.6,4.1,3.5,6.4;0
6,8,9,10,11,13,13;0,2,1,1,3,2,3;0.1,3.4,3.3,1.3,1.6,4.1,6.4;0
6,8,9,11,11,13,23;0,0,1,3,1,1,2;6.5,2.2,2.3,1.6,4.1,0.1,3.5;0
6,8,10,11,11,13,28;0,2,1,3,1,3,2;0.1,3.4,1.3,1.6,4.1,6.4,3.3;0
6,8,10,31,33,39;0,2,1,1,1,3;0.1,3.3,1.3,4.1,1.6,5.5;0
6,8,11,11,11,13,17;0,2,3,3,1,3,2;0.1,3.4,1.3,1.6,4.1,6.4,3.2;0
6,8,12,29,33,33;0,0,2,3,1,1;6.5,1.3,0.1,4.3,1.6,3.2;0
6,8,13,13,31,33;0,0,0,3,1,1;0.1,3.4,1.3,6.4,4.1,1.6;0
6,8,13,13,32,33;0,0,2,3,3,1;0.1,3.4,4.1,6.4,1.3,1.6;0
6,8,13,25,33,33;0,0,3,0,1,1;0.1,3.4,6.4,1.3,1.6,3.2;0
6,9,10,10,11,11,39;0,0,1,1,3,1,3;0.1,3.3,1.3,3.5,1.6,4.1,5.5;0
6,9,10,11,11,12,23;0,0,1,3,1,0,0;0.1,3.3,1.3,1.6,4.1,5.5,3.5;0
6,9,10,11,11,13,13;0,0,1,3,1,0,3;0.1,3.3,1.3,1.6,4.1,3.5,6.4;0
6,10,11,11,11,13,15;0,1,3,2,1,1,3;6.5,4.5,1.6,3.3,4.1,0.1,2.2;0
6,10,12,13,33,39;0,1,2,2,1,3;0.1,1.3,3.3,4.1,1.6,5.5;0
6,10,12,19,31,33;0,1,0,2,1,1;0.1,1.3,5.5,3.3,4.1,1.6;0
6,10,13,13,39,39;0,1,0,2,1,3;0.1,1.3,1.6,4.1,3.3,5.5;0
6,10,13,16,31,33;0,1,3,1,1,1;0.1,1.3,6.4,3.3,4.1,1.6;0
6,10,13,28,31,39;0,1,2,0,3,3;0.1,1.3,4.1,3.3,1.6,5.5;0
6,10,13,29,31,39;0,1,0,3,1,3;0.1,1.3,1.6,3.3,4.1,5.5;0
6,10,13,29,33,33;0,0,1,3,1,1;6.5,2.2,0.1,4.3,1.6,3.2;0
6,11,11,31,33,39;0,3,2,3,1,3;0.1,1.3,4.3,1.6,3.2,5.5;0
6,11,11,33,33,39;0,3,1,1,1,1;6.5,1.6,2.3,3.2,3.5,0.1;0
6,11,11,33,39,39;0,3,3,1,2,3;0.1,1.3,1.6,3.2,3.4,5.5;0
6,11,12,13,33,36;0,3,2,2,1,1;6.5,1.6,0.1,4.1,3.5,1.3;0
6,11,12,23,33,39;0,3,0,2,1,1;6.5,1.6,2.3,3.5,3.2,0.1;0
6,11,12,25,33,33;0,3,2,2,1,1;6.5,1.6,0.1,1.3,3.2,3.5;0
6,11,12,27,31,33;0,3,2,0,1,1;6.5,1.6,0.1,1.3,4.1,3.5;0
6,11,13,13,30,31;0,3,0,3,0,1;0.1,1.6,1.3,6.4,3.4,4.1;0
6,11,13,13,30,32;0,3,2,3,0,3;0.1,1.6,4.1,6.4,3.4,1.3;0
6,11,13,13,31,33;0,3,1,1,1,1;6.5,1.6,0.1,2.2,4.1,3.5;0
6,11,13,13,31,39;0,2,0,2,3,3;0.1,4.3,1.3,4.1,1.6,5.5;0
6,11,13,13,32,39;0,3,2,2,3,3;0.1,1.6,3.4,4.1,1.3,5.5;0
6,11,13,13,33,39;0,3,1,2,1,1;6.5,1.6,0.1,4.1,3.5,2.2;0
6,11,13,13,36,39;0,3,2,3,2,1;4.4,1.6,4.1,6.4,2.3,0.1;0
6,11,13,13,39,39;0,3,0,2,2,3;0.1,1.6,1.3,4.1,3.4,5.5;0
6,11,13,23,39,39;0,3,2,2,1,3;6.5,1.6,4.1,3.5,0.1,2.3;0
6,11,13,24,31,39;0,3,3,3,1,1;4.4,1.6,6.4,2.3,4.1,0.1;0
6,11,13,25,30,33;0,3,3,0,0,1;0.1,1.6,6.4,1.3,3.4,3.2;0
6,11,13,25,33,39;0,3,2,0,1,3;0.1,1.6,3.4,1.3,3.2,5.5;0
6,11,13,26,33,39;0,3,2,0,1,1;6.5,1.6,4.1,2.3,3.5,0.1;0
6,11,13,27,33,39;0,3,3,1,1,1;4.4,1.6,6.4,2.3,3.2,0.1;0
6,11,13,29,33,33;0,3,1,3,1,1;6.5,1.6,0.1,2.2,3.2,3.5;0
6,11,13,29,33,39;0,2,0,1,1,3;0.1,4.3,1.6,1.3,3.2,5.5;0
6,11,17,29,33,39;0,3,2,3,1,1;6.5,1.6,2.3,4.3,3.2,0.1;0
6,11,23,28,31,39;0,3,2,2,1,1;6.5,1.6,3.5,2.3,4.1,0.1;0
6,11,29,29,33,39;0,3,1,0,1,3;0.1,1.6,1.3,3.5,3.2,5.5;0
6,12,13,13,13,31;0,0,0,0,3,1;0.1,3.4,1.3,1.6,6.4,4.1;0
6,12,13,13,13,32;0,0,0,2,3,3;0.1,3.4,1.6,4.1,6.4,1.3;0
6,12,13,13,13,36;0,0,0,0,2,3;0.1,5.5,1.3,1.6,4.1,3.4;0
6,12,13,13,24,31;0,0,0,0,0,1;0.1,5.5,1.3,1.6,3.4,4.1;0
6,12,13,13,24,32;0,0,0,2,0,3;0.1,5.5,1.6,4.1,3.4,1.3;0
6,12,13,13,25,33;0,0,0,2,0,1;0.1,5.5,1.3,4.1,3.4,1.6;0
6,12,13,13,27,31;0,0,0,2,2,3;0.1,5.5,1.3,4.1,4.3,1.6;0
6,12,13,24,25,33;0,0,0,0,0,1;0.1,5.5,1.6,3.4,1.3,3.2;0
6,12,13,27,29,33;0,0,0,2,1,1;0.1,5.5,1.6,4.3,1.3,3.2;0
6,13,13,13,13,31;0,0,2,3,3,3;0.1,1.3,4.1,4.3,6.4,1.6;0
6,13,13,13,13,39;0,0,0,2,3,3;0.1,1.3,1.6,4.1,6.4,3.4;0
6,13,13,13,26,39;0,0,0,2,0,3;0.1,1.3,1.6,4.1,3.4,5.5;0
6,13,13,13,29,33;0,0,3,3,1,1;0.1,1.6,4.3,6.4,1.3,3.2;0
7,7,8,11,11,12,13;0,3,0,3,1,2,3;3.2,3.5,1.3,1.6,4.1,0.1,6.4;0
7,7,10,11,11,13,13;0,3,0,3,1,1,3;3.2,3.5,2.2,1.6,4.1,0.1,6.4;0
7,7,12,12,31,31;3,1,2,0,3,1;1.3,4.4,0.1,5.5,1.6,4.1;1
7,8,9,11,11,13,13;3,0,1,3,1,1,3;3.5,2.2,2.3,1.6,4.1,0.1,6.4;0
7,8,12,13,31,33;3,0,2,3,1,1;1.3,3.4,0.1,6.4,4.1,1.6;0
7,11,11,33,39,39;0,3,2,1,1,3;2.3,1.6,4.3,3.2,0.1,5.5;0
7,11,12,13,30,31;3,3,2,3,0,1;1.3,1.6,0.1,6.4,3.4,4.1;0
7,11,12,13,31,39;3,2,2,2,3,3;1.3,4.3,0.1,4.1,1.6,5.5;0
7,11,12,13,33,39;3,3,0,3,1,1;3.5,1.6,2.3,6.4,3.2,0.1;0
7,11,12,13,36,39;1,3,0,2,2,1;4.4,1.6,5.5,4.1,2.3,0.1;0
7,11,12,13,39,39;3,3,2,2,2,3;1.3,1.6,0.1,4.1,3.4,5.5;0
7,11,12,24,31,39;1,3,0,3,1,1;4.4,1.6,5.5,2.3,4.1,0.1;0
7,11,12,27,33,39;0,3,0,2,1,1;2.3,1.6,5.5,4.3,3.2,0.1;0
7,11,13,13,33,39;0,3,3,3,1,1;2.3,1.6,4.3,6.4,3.2,0.1;0
7,11,13,13,39,39;3,3,2,3,1,3;3.5,1.6,4.1,6.4,0.1,2.3;0
7,11,13,28,31,39;3,3,3,2,1,1;3.5,1.6,6.4,2.3,4.1,0.1;0
7,12,12,13,13,31;3,2,0,0,3,1;1.3,0.1,3.4,1.6,6.4,4.1;0
7,12,12,13,13,36;3,2,0,0,2,3;1.3,0.1,5.5,1.6,4.1,3.4;0
7,12,12,13,24,31;3,2,0,0,0,1;1.3,0.1,5.5,1.6,3.4,4.1;0
7,12,12,13,25,33;3,2,0,2,0,1;1.3,0.1,5.5,4.1,3.4,1.6;0
7,12,12,13,27,31;3,2,0,2,2,3;1.3,0.1,5.5,4.1,4.3,1.6;0
7,12,13,13,13,31;3,2,2,3,3,3;1.3,0.1,4.1,4.3,6.4,1.6;0
7,12,13,13,13,39;3,2,0,2,3,3;1.3,0.1,1.6,4.1,6.4,3.4;0
7,12,13,13,26,39;3,2,0,2,0,3;1.3,0.1,1.6,4.1,3.4,5.5;0
7,12,13,13,29,33;3,2,2,3,1,1;1.3,0.1,4.1,6.4,3.4,1.6;0
8,8,12,12,33,33;0,2,2,0,1,1;1.3,4.3,0.1,5.5,1.6,3.2;1
8,8,13,13,33,33;2,0,1,3,1,1;2.2,3.4,0.1,6.4,1.6,3.2;1
8,10,12,13,33,33;2,0,0,1,1,1;4.3,2.2,5.5,0.1,1.6,3.2;0
8,11,12,13,33,39;0,2,2,0,1,3;1.3,4.3,0.1,1.6,3.2,5.5;0
8,11,12,17,33,39;2,3,0,2,1,1;4.3,1.6,5.5,2.3,3.2,0.1;0
8,11,12,29,33,39;0,3,2,0,1,3;1.3,1.6,0.1,3.5,3.2,5.5;0
8,11,13,13,30,33;2,3,1,3,0,1;2.2,1.6,0.1,6.4,3.4,3.2;0
8,11,13,13,33,39;2,3,1,2,1,3;2.2,1.6,0.1,3.4,3.2,5.5;0
8,11,13,15,33,39;0,3,3,1,1,1;2.3,1.6,6.4,3.4,3.2,0.1;0
8,11,13,22,33,39;2,3,3,2,1,1;3.4,1.6,6.4,2.3,3.2,0.1;0
8,12,12,13,27,33;0,2,0,0,2,1;1.3,0.1,5.5,1.6,4.3,3.2;0
8,12,13,13,13,33;0,2,0,3,3,1;1.3,0.1,1.6,4.3,6.4,3.2;0
8,12,13,13,24,33;0,2,2,3,2,1;3.4,0.1,4.1,6.4,1.3,1.6;0
10,10,13,13,33,33;0,0,1,3,1,1;2.2,4.3,0.1,6.4,1.6,3.2;1
10,11,11,31,39,39;1,1,2,3,1,3;2.3,4.1,4.3,1.6,0.1,5.5;0
